file,duration,source
data/processed/speech/english/LibriSpeech/dev-clean/3576/138058/3576-138058-0001.wav,10.56,data/raw/speech/english/LibriSpeech/dev-clean/3576/138058/3576-138058-0001.flac
data/processed/speech/english/LibriSpeech/dev-clean/3576/138058/3576-138058-0002.wav,21.79,data/raw/speech/english/LibriSpeech/dev-clean/3576/138058/3576-138058-0002.flac
data/processed/speech/english/LibriSpeech/dev-clean/3576/138058/3576-138058-0003.wav,1.82,data/raw/speech/english/LibriSpeech/dev-clean/3576/138058/3576-138058-0003.flac
data/processed/speech/english/LibriSpeech/dev-clean/3576/138058/3576-138058-0004.wav,16.0,data/raw/speech/english/LibriSpeech/dev-clean/3576/138058/3576-138058-0004.flac
data/processed/speech/english/LibriSpeech/dev-clean/3576/138058/3576-138058-0005.wav,15.97,data/raw/speech/english/LibriSpeech/dev-clean/3576/138058/3576-138058-0005.flac
data/processed/speech/english/LibriSpeech/dev-clean/3576/138058/3576-138058-0006.wav,3.3,data/raw/speech/english/LibriSpeech/dev-clean/3576/138058/3576-138058-0006.flac
data/processed/speech/english/LibriSpeech/dev-clean/3576/138058/3576-138058-0007.wav,3.33,data/raw/speech/english/LibriSpeech/dev-clean/3576/138058/3576-138058-0007.flac
data/processed/speech/english/LibriSpeech/dev-clean/3576/138058/3576-138058-0008.wav,3.2,data/raw/speech/english/LibriSpeech/dev-clean/3576/138058/3576-138058-0008.flac
data/processed/speech/english/LibriSpeech/dev-clean/3576/138058/3576-138058-0009.wav,13.44,data/raw/speech/english/LibriSpeech/dev-clean/3576/138058/3576-138058-0009.flac
data/processed/speech/english/LibriSpeech/dev-clean/3576/138058/3576-138058-0010.wav,14.94,data/raw/speech/english/LibriSpeech/dev-clean/3576/138058/3576-138058-0010.flac
data/processed/speech/english/LibriSpeech/dev-clean/3576/138058/3576-138058-0011.wav,10.72,data/raw/speech/english/LibriSpeech/dev-clean/3576/138058/3576-138058-0011.flac
data/processed/speech/english/LibriSpeech/dev-clean/3576/138058/3576-138058-0012.wav,4.61,data/raw/speech/english/LibriSpeech/dev-clean/3576/138058/3576-138058-0012.flac
data/processed/speech/english/LibriSpeech/dev-clean/3576/138058/3576-138058-0013.wav,3.94,data/raw/speech/english/LibriSpeech/dev-clean/3576/138058/3576-138058-0013.flac
data/processed/speech/english/LibriSpeech/dev-clean/3576/138058/3576-138058-0014.wav,17.22,data/raw/speech/english/LibriSpeech/dev-clean/3576/138058/3576-138058-0014.flac
data/processed/speech/english/LibriSpeech/dev-clean/3576/138058/3576-138058-0015.wav,8.64,data/raw/speech/english/LibriSpeech/dev-clean/3576/138058/3576-138058-0015.flac
data/processed/speech/english/LibriSpeech/dev-clean/3576/138058/3576-138058-0016.wav,11.23,data/raw/speech/english/LibriSpeech/dev-clean/3576/138058/3576-138058-0016.flac
data/processed/speech/english/LibriSpeech/dev-clean/3576/138058/3576-138058-0017.wav,17.18,data/raw/speech/english/LibriSpeech/dev-clean/3576/138058/3576-138058-0017.flac
data/processed/speech/english/LibriSpeech/dev-clean/3576/138058/3576-138058-0018.wav,6.85,data/raw/speech/english/LibriSpeech/dev-clean/3576/138058/3576-138058-0018.flac
data/processed/speech/english/LibriSpeech/dev-clean/3576/138058/3576-138058-0019.wav,9.5,data/raw/speech/english/LibriSpeech/dev-clean/3576/138058/3576-138058-0019.flac
data/processed/speech/english/LibriSpeech/dev-clean/3576/138058/3576-138058-0020.wav,23.81,data/raw/speech/english/LibriSpeech/dev-clean/3576/138058/3576-138058-0020.flac
data/processed/speech/english/LibriSpeech/dev-clean/3576/138058/3576-138058-0021.wav,5.54,data/raw/speech/english/LibriSpeech/dev-clean/3576/138058/3576-138058-0021.flac
data/processed/speech/english/LibriSpeech/dev-clean/3576/138058/3576-138058-0022.wav,25.89,data/raw/speech/english/LibriSpeech/dev-clean/3576/138058/3576-138058-0022.flac
data/processed/speech/english/LibriSpeech/dev-clean/3576/138058/3576-138058-0023.wav,10.02,data/raw/speech/english/LibriSpeech/dev-clean/3576/138058/3576-138058-0023.flac
data/processed/speech/english/LibriSpeech/dev-clean/3576/138058/3576-138058-0024.wav,21.92,data/raw/speech/english/LibriSpeech/dev-clean/3576/138058/3576-138058-0024.flac
data/processed/speech/english/LibriSpeech/dev-clean/3576/138058/3576-138058-0025.wav,7.07,data/raw/speech/english/LibriSpeech/dev-clean/3576/138058/3576-138058-0025.flac
data/processed/speech/english/LibriSpeech/dev-clean/3576/138058/3576-138058-0026.wav,7.1,data/raw/speech/english/LibriSpeech/dev-clean/3576/138058/3576-138058-0026.flac
data/processed/speech/english/LibriSpeech/dev-clean/3576/138058/3576-138058-0027.wav,9.79,data/raw/speech/english/LibriSpeech/dev-clean/3576/138058/3576-138058-0027.flac
data/processed/speech/english/LibriSpeech/dev-clean/3576/138058/3576-138058-0028.wav,9.79,data/raw/speech/english/LibriSpeech/dev-clean/3576/138058/3576-138058-0028.flac
data/processed/speech/english/LibriSpeech/dev-clean/3576/138058/3576-138058-0029.wav,9.5,data/raw/speech/english/LibriSpeech/dev-clean/3576/138058/3576-138058-0029.flac
data/processed/speech/english/LibriSpeech/dev-clean/3576/138058/3576-138058-0030.wav,6.3,data/raw/speech/english/LibriSpeech/dev-clean/3576/138058/3576-138058-0030.flac
data/processed/speech/english/LibriSpeech/dev-clean/3576/138058/3576-138058-0031.wav,2.66,data/raw/speech/english/LibriSpeech/dev-clean/3576/138058/3576-138058-0031.flac
data/processed/speech/english/LibriSpeech/dev-clean/3576/138058/3576-138058-0032.wav,5.02,data/raw/speech/english/LibriSpeech/dev-clean/3576/138058/3576-138058-0032.flac
data/processed/speech/english/LibriSpeech/dev-clean/3576/138058/3576-138058-0033.wav,16.74,data/raw/speech/english/LibriSpeech/dev-clean/3576/138058/3576-138058-0033.flac
data/processed/speech/english/LibriSpeech/dev-clean/3576/138058/3576-138058-0034.wav,7.14,data/raw/speech/english/LibriSpeech/dev-clean/3576/138058/3576-138058-0034.flac
data/processed/speech/english/LibriSpeech/dev-clean/3576/138058/3576-138058-0035.wav,19.94,data/raw/speech/english/LibriSpeech/dev-clean/3576/138058/3576-138058-0035.flac
data/processed/speech/english/LibriSpeech/dev-clean/3576/138058/3576-138058-0036.wav,18.69,data/raw/speech/english/LibriSpeech/dev-clean/3576/138058/3576-138058-0036.flac
data/processed/speech/english/LibriSpeech/dev-clean/3576/138058/3576-138058-0037.wav,9.5,data/raw/speech/english/LibriSpeech/dev-clean/3576/138058/3576-138058-0037.flac
data/processed/speech/english/LibriSpeech/dev-clean/3576/138058/3576-138058-0038.wav,9.06,data/raw/speech/english/LibriSpeech/dev-clean/3576/138058/3576-138058-0038.flac
data/processed/speech/english/LibriSpeech/dev-clean/3576/138058/3576-138058-0039.wav,13.82,data/raw/speech/english/LibriSpeech/dev-clean/3576/138058/3576-138058-0039.flac
data/processed/speech/english/LibriSpeech/dev-clean/3576/138058/3576-138058-0040.wav,5.95,data/raw/speech/english/LibriSpeech/dev-clean/3576/138058/3576-138058-0040.flac
data/processed/speech/english/LibriSpeech/dev-clean/3752/4943/3752-4943-0000.wav,7.87,data/raw/speech/english/LibriSpeech/dev-clean/3752/4943/3752-4943-0000.flac
data/processed/speech/english/LibriSpeech/dev-clean/3752/4943/3752-4943-0001.wav,10.3,data/raw/speech/english/LibriSpeech/dev-clean/3752/4943/3752-4943-0001.flac
data/processed/speech/english/LibriSpeech/dev-clean/3752/4943/3752-4943-0002.wav,6.69,data/raw/speech/english/LibriSpeech/dev-clean/3752/4943/3752-4943-0002.flac
data/processed/speech/english/LibriSpeech/dev-clean/3752/4943/3752-4943-0003.wav,5.25,data/raw/speech/english/LibriSpeech/dev-clean/3752/4943/3752-4943-0003.flac
data/processed/speech/english/LibriSpeech/dev-clean/3752/4943/3752-4943-0004.wav,13.12,data/raw/speech/english/LibriSpeech/dev-clean/3752/4943/3752-4943-0004.flac
data/processed/speech/english/LibriSpeech/dev-clean/3752/4943/3752-4943-0005.wav,2.75,data/raw/speech/english/LibriSpeech/dev-clean/3752/4943/3752-4943-0005.flac
data/processed/speech/english/LibriSpeech/dev-clean/3752/4943/3752-4943-0006.wav,2.24,data/raw/speech/english/LibriSpeech/dev-clean/3752/4943/3752-4943-0006.flac
data/processed/speech/english/LibriSpeech/dev-clean/3752/4943/3752-4943-0007.wav,9.38,data/raw/speech/english/LibriSpeech/dev-clean/3752/4943/3752-4943-0007.flac
data/processed/speech/english/LibriSpeech/dev-clean/3752/4943/3752-4943-0008.wav,3.1,data/raw/speech/english/LibriSpeech/dev-clean/3752/4943/3752-4943-0008.flac
data/processed/speech/english/LibriSpeech/dev-clean/3752/4943/3752-4943-0009.wav,2.82,data/raw/speech/english/LibriSpeech/dev-clean/3752/4943/3752-4943-0009.flac
data/processed/speech/english/LibriSpeech/dev-clean/3752/4943/3752-4943-0010.wav,4.26,data/raw/speech/english/LibriSpeech/dev-clean/3752/4943/3752-4943-0010.flac
data/processed/speech/english/LibriSpeech/dev-clean/3752/4943/3752-4943-0011.wav,6.11,data/raw/speech/english/LibriSpeech/dev-clean/3752/4943/3752-4943-0011.flac
data/processed/speech/english/LibriSpeech/dev-clean/3752/4943/3752-4943-0012.wav,2.56,data/raw/speech/english/LibriSpeech/dev-clean/3752/4943/3752-4943-0012.flac
data/processed/speech/english/LibriSpeech/dev-clean/3752/4943/3752-4943-0013.wav,4.67,data/raw/speech/english/LibriSpeech/dev-clean/3752/4943/3752-4943-0013.flac
data/processed/speech/english/LibriSpeech/dev-clean/3752/4943/3752-4943-0014.wav,2.53,data/raw/speech/english/LibriSpeech/dev-clean/3752/4943/3752-4943-0014.flac
data/processed/speech/english/LibriSpeech/dev-clean/3752/4943/3752-4943-0015.wav,2.53,data/raw/speech/english/LibriSpeech/dev-clean/3752/4943/3752-4943-0015.flac
data/processed/speech/english/LibriSpeech/dev-clean/3752/4943/3752-4943-0016.wav,1.73,data/raw/speech/english/LibriSpeech/dev-clean/3752/4943/3752-4943-0016.flac
data/processed/speech/english/LibriSpeech/dev-clean/3752/4943/3752-4943-0017.wav,1.63,data/raw/speech/english/LibriSpeech/dev-clean/3752/4943/3752-4943-0017.flac
data/processed/speech/english/LibriSpeech/dev-clean/3752/4943/3752-4943-0018.wav,4.77,data/raw/speech/english/LibriSpeech/dev-clean/3752/4943/3752-4943-0018.flac
data/processed/speech/english/LibriSpeech/dev-clean/3752/4943/3752-4943-0019.wav,2.05,data/raw/speech/english/LibriSpeech/dev-clean/3752/4943/3752-4943-0019.flac
data/processed/speech/english/LibriSpeech/dev-clean/3752/4943/3752-4943-0020.wav,4.16,data/raw/speech/english/LibriSpeech/dev-clean/3752/4943/3752-4943-0020.flac
data/processed/speech/english/LibriSpeech/dev-clean/3752/4943/3752-4943-0021.wav,3.78,data/raw/speech/english/LibriSpeech/dev-clean/3752/4943/3752-4943-0021.flac
data/processed/speech/english/LibriSpeech/dev-clean/3752/4943/3752-4943-0022.wav,4.38,data/raw/speech/english/LibriSpeech/dev-clean/3752/4943/3752-4943-0022.flac
data/processed/speech/english/LibriSpeech/dev-clean/3752/4943/3752-4943-0023.wav,2.46,data/raw/speech/english/LibriSpeech/dev-clean/3752/4943/3752-4943-0023.flac
data/processed/speech/english/LibriSpeech/dev-clean/3752/4943/3752-4943-0024.wav,5.28,data/raw/speech/english/LibriSpeech/dev-clean/3752/4943/3752-4943-0024.flac
data/processed/speech/english/LibriSpeech/dev-clean/3752/4943/3752-4943-0025.wav,4.77,data/raw/speech/english/LibriSpeech/dev-clean/3752/4943/3752-4943-0025.flac
data/processed/speech/english/LibriSpeech/dev-clean/3752/4943/3752-4943-0026.wav,3.39,data/raw/speech/english/LibriSpeech/dev-clean/3752/4943/3752-4943-0026.flac
data/processed/speech/english/LibriSpeech/dev-clean/3752/4943/3752-4943-0027.wav,2.18,data/raw/speech/english/LibriSpeech/dev-clean/3752/4943/3752-4943-0027.flac
data/processed/speech/english/LibriSpeech/dev-clean/3752/4943/3752-4943-0028.wav,3.07,data/raw/speech/english/LibriSpeech/dev-clean/3752/4943/3752-4943-0028.flac
data/processed/speech/english/LibriSpeech/dev-clean/3752/4943/3752-4943-0029.wav,2.98,data/raw/speech/english/LibriSpeech/dev-clean/3752/4943/3752-4943-0029.flac
data/processed/speech/english/LibriSpeech/dev-clean/3752/4943/3752-4943-0030.wav,1.44,data/raw/speech/english/LibriSpeech/dev-clean/3752/4943/3752-4943-0030.flac
data/processed/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0000.wav,2.53,data/raw/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0000.flac
data/processed/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0001.wav,3.65,data/raw/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0001.flac
data/processed/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0002.wav,2.62,data/raw/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0002.flac
data/processed/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0003.wav,2.18,data/raw/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0003.flac
data/processed/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0004.wav,1.7,data/raw/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0004.flac
data/processed/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0005.wav,1.44,data/raw/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0005.flac
data/processed/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0006.wav,3.3,data/raw/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0006.flac
data/processed/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0007.wav,1.95,data/raw/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0007.flac
data/processed/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0008.wav,1.41,data/raw/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0008.flac
data/processed/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0009.wav,2.11,data/raw/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0009.flac
data/processed/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0010.wav,3.14,data/raw/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0010.flac
data/processed/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0011.wav,2.98,data/raw/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0011.flac
data/processed/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0012.wav,4.99,data/raw/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0012.flac
data/processed/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0013.wav,5.22,data/raw/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0013.flac
data/processed/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0014.wav,1.6,data/raw/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0014.flac
data/processed/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0015.wav,3.52,data/raw/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0015.flac
data/processed/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0016.wav,10.27,data/raw/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0016.flac
data/processed/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0017.wav,6.14,data/raw/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0017.flac
data/processed/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0018.wav,6.56,data/raw/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0018.flac
data/processed/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0019.wav,2.11,data/raw/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0019.flac
data/processed/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0020.wav,13.09,data/raw/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0020.flac
data/processed/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0021.wav,6.27,data/raw/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0021.flac
data/processed/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0022.wav,15.97,data/raw/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0022.flac
data/processed/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0023.wav,1.76,data/raw/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0023.flac
data/processed/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0024.wav,1.47,data/raw/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0024.flac
data/processed/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0025.wav,3.01,data/raw/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0025.flac
data/processed/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0026.wav,2.05,data/raw/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0026.flac
data/processed/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0027.wav,10.88,data/raw/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0027.flac
data/processed/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0028.wav,2.69,data/raw/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0028.flac
data/processed/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0029.wav,1.47,data/raw/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0029.flac
data/processed/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0030.wav,2.53,data/raw/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0030.flac
data/processed/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0031.wav,8.0,data/raw/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0031.flac
data/processed/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0032.wav,4.03,data/raw/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0032.flac
data/processed/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0033.wav,3.62,data/raw/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0033.flac
data/processed/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0034.wav,3.94,data/raw/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0034.flac
data/processed/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0035.wav,2.72,data/raw/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0035.flac
data/processed/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0036.wav,6.3,data/raw/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0036.flac
data/processed/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0037.wav,2.05,data/raw/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0037.flac
data/processed/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0038.wav,2.05,data/raw/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0038.flac
data/processed/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0039.wav,5.22,data/raw/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0039.flac
data/processed/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0040.wav,2.18,data/raw/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0040.flac
data/processed/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0041.wav,1.82,data/raw/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0041.flac
data/processed/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0042.wav,2.53,data/raw/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0042.flac
data/processed/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0043.wav,2.53,data/raw/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0043.flac
data/processed/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0044.wav,1.44,data/raw/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0044.flac
data/processed/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0045.wav,2.08,data/raw/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0045.flac
data/processed/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0046.wav,1.31,data/raw/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0046.flac
data/processed/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0047.wav,6.5,data/raw/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0047.flac
data/processed/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0048.wav,4.32,data/raw/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0048.flac
data/processed/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0049.wav,2.4,data/raw/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0049.flac
data/processed/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0050.wav,2.4,data/raw/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0050.flac
data/processed/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0051.wav,2.88,data/raw/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0051.flac
data/processed/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0052.wav,7.3,data/raw/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0052.flac
data/processed/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0053.wav,7.87,data/raw/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0053.flac
data/processed/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0054.wav,2.34,data/raw/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0054.flac
data/processed/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0055.wav,1.6,data/raw/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0055.flac
data/processed/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0056.wav,3.9,data/raw/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0056.flac
data/processed/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0057.wav,2.08,data/raw/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0057.flac
data/processed/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0058.wav,1.34,data/raw/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0058.flac
data/processed/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0059.wav,3.65,data/raw/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0059.flac
data/processed/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0060.wav,3.46,data/raw/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0060.flac
data/processed/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0061.wav,1.89,data/raw/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0061.flac
data/processed/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0062.wav,3.42,data/raw/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0062.flac
data/processed/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0063.wav,1.34,data/raw/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0063.flac
data/processed/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0064.wav,5.79,data/raw/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0064.flac
data/processed/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0065.wav,3.46,data/raw/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0065.flac
data/processed/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0066.wav,6.46,data/raw/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0066.flac
data/processed/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0067.wav,2.08,data/raw/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0067.flac
data/processed/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0068.wav,13.98,data/raw/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0068.flac
data/processed/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0069.wav,9.38,data/raw/speech/english/LibriSpeech/dev-clean/3752/4944/3752-4944-0069.flac
data/processed/speech/english/LibriSpeech/dev-clean/3853/163249/3853-163249-0000.wav,8.99,data/raw/speech/english/LibriSpeech/dev-clean/3853/163249/3853-163249-0000.flac
data/processed/speech/english/LibriSpeech/dev-clean/3853/163249/3853-163249-0001.wav,8.22,data/raw/speech/english/LibriSpeech/dev-clean/3853/163249/3853-163249-0001.flac
data/processed/speech/english/LibriSpeech/dev-clean/3853/163249/3853-163249-0002.wav,7.55,data/raw/speech/english/LibriSpeech/dev-clean/3853/163249/3853-163249-0002.flac
data/processed/speech/english/LibriSpeech/dev-clean/3853/163249/3853-163249-0003.wav,6.37,data/raw/speech/english/LibriSpeech/dev-clean/3853/163249/3853-163249-0003.flac
data/processed/speech/english/LibriSpeech/dev-clean/3853/163249/3853-163249-0004.wav,5.63,data/raw/speech/english/LibriSpeech/dev-clean/3853/163249/3853-163249-0004.flac
data/processed/speech/english/LibriSpeech/dev-clean/3853/163249/3853-163249-0005.wav,10.18,data/raw/speech/english/LibriSpeech/dev-clean/3853/163249/3853-163249-0005.flac
data/processed/speech/english/LibriSpeech/dev-clean/3853/163249/3853-163249-0006.wav,8.42,data/raw/speech/english/LibriSpeech/dev-clean/3853/163249/3853-163249-0006.flac
data/processed/speech/english/LibriSpeech/dev-clean/3853/163249/3853-163249-0007.wav,4.99,data/raw/speech/english/LibriSpeech/dev-clean/3853/163249/3853-163249-0007.flac
data/processed/speech/english/LibriSpeech/dev-clean/3853/163249/3853-163249-0008.wav,5.6,data/raw/speech/english/LibriSpeech/dev-clean/3853/163249/3853-163249-0008.flac
data/processed/speech/english/LibriSpeech/dev-clean/3853/163249/3853-163249-0009.wav,5.18,data/raw/speech/english/LibriSpeech/dev-clean/3853/163249/3853-163249-0009.flac
data/processed/speech/english/LibriSpeech/dev-clean/3853/163249/3853-163249-0010.wav,9.73,data/raw/speech/english/LibriSpeech/dev-clean/3853/163249/3853-163249-0010.flac
data/processed/speech/english/LibriSpeech/dev-clean/3853/163249/3853-163249-0011.wav,1.63,data/raw/speech/english/LibriSpeech/dev-clean/3853/163249/3853-163249-0011.flac
data/processed/speech/english/LibriSpeech/dev-clean/3853/163249/3853-163249-0012.wav,14.08,data/raw/speech/english/LibriSpeech/dev-clean/3853/163249/3853-163249-0012.flac
data/processed/speech/english/LibriSpeech/dev-clean/3853/163249/3853-163249-0013.wav,5.5,data/raw/speech/english/LibriSpeech/dev-clean/3853/163249/3853-163249-0013.flac
data/processed/speech/english/LibriSpeech/dev-clean/3853/163249/3853-163249-0014.wav,10.4,data/raw/speech/english/LibriSpeech/dev-clean/3853/163249/3853-163249-0014.flac
data/processed/speech/english/LibriSpeech/dev-clean/3853/163249/3853-163249-0015.wav,2.18,data/raw/speech/english/LibriSpeech/dev-clean/3853/163249/3853-163249-0015.flac
data/processed/speech/english/LibriSpeech/dev-clean/3853/163249/3853-163249-0016.wav,14.94,data/raw/speech/english/LibriSpeech/dev-clean/3853/163249/3853-163249-0016.flac
data/processed/speech/english/LibriSpeech/dev-clean/3853/163249/3853-163249-0017.wav,11.42,data/raw/speech/english/LibriSpeech/dev-clean/3853/163249/3853-163249-0017.flac
