filename,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,label
data/processed\speech\english\LibriSpeech\train-clean-100\3526\176653\3526-176653-0000.wav,-295.8911,39.922783,-6.8611817,34.444935,-0.57558423,-4.706472,-3.9326792,0.037161026,9.228736,-0.2207083,3.659026,-0.5459626,5.994432,speech
data/processed\speech\english\LibriSpeech\train-clean-100\6081\41997\6081-41997-0009.wav,-255.94408,113.42046,-12.095164,32.04941,0.9130753,-1.5093759,1.5196048,-17.00252,-2.7667649,-5.81109,-3.2099392,-9.44308,-3.819124,speech
data/processed\speech\english\LibriSpeech\dev-clean\2902\9008\2902-9008-0012.wav,-197.69293,77.377106,1.7182225,8.310966,-6.0707936,-23.519554,-29.330418,-20.541843,-4.5449157,-5.1925616,-1.7162626,3.2440271,-9.157051,speech
data/processed\speech\english\LibriSpeech\train-clean-100\5808\48608\5808-48608-0006.wav,-230.74805,86.08499,-2.0198133,28.777245,-1.0438082,2.9004047,-2.1546729,-6.728743,-9.501408,-12.648992,-5.7635937,3.1217022,-6.8242803,speech
data/processed\speech\english\LibriSpeech\train-clean-100\730\359\730-359-0042.wav,-145.94537,107.79842,16.63591,28.850027,-11.610903,10.11693,-21.004425,-6.449884,-2.0469434,-13.572395,-5.2634554,-10.143638,1.6822534,speech
data/processed\speech\english\LibriSpeech\train-clean-100\163\122947\163-122947-0073.wav,-248.62245,102.05366,30.054688,38.63043,13.829716,9.057037,-6.069807,7.99548,3.0973043,-0.04509151,-0.6268057,-0.75221235,4.246102,speech
data/processed\speech\english\LibriSpeech\train-clean-100\83\9960\83-9960-0017.wav,-216.21861,78.08519,-31.09718,19.343126,-28.375154,4.9509354,-16.471996,-7.248793,-13.538628,-9.948354,0.67011607,-7.686222,0.70872635,speech
data/processed\speech\english\LibriSpeech\train-clean-100\587\41611\587-41611-0019.wav,-219.73105,22.766695,18.62516,22.84312,-11.629467,5.8952246,-1.4432427,5.178479,7.9152684,2.2052832,3.4132695,2.9603102,6.33299,speech
data/processed/nonspeech/musan/speech/us-gov/speech-us-gov-0136.wav,-238.67003,160.05002,-22.351706,25.914785,3.6669977,-18.08806,1.6436837,-21.260841,-10.65707,-3.929929,-16.103067,-4.156177,-8.519431,non_speech
data/processed\speech\english\LibriSpeech\train-clean-100\5104\33406\5104-33406-0029.wav,-246.86281,97.87191,10.359565,37.353737,3.721736,2.3110564,-3.205298,-23.085901,-2.7016318,2.465765,-2.7341764,1.6276218,-9.750685,speech
data/processed\speech\english\LibriSpeech\train-clean-100\5561\41615\5561-41615-0037.wav,-131.15277,90.81881,-22.256407,33.304977,-12.6450615,6.0002975,-4.5101686,-11.096018,2.0121243,-9.327381,-3.060177,-4.878497,-4.4036756,speech
data/processed\speech\english\LibriSpeech\train-clean-100\1334\135589\1334-135589-0026.wav,-229.07298,75.82228,5.247161,41.835228,4.2657566,0.57167614,3.627917,-7.3725395,1.564613,4.7499247,-1.0253296,-0.10584215,6.813823,speech
data/processed\speech\english\LibriSpeech\train-clean-100\60\121082\60-121082-0046.wav,-249.43239,117.92726,-14.427488,44.878727,-7.1715183,-3.9729266,4.4133782,-12.466847,-3.7812843,-0.43532535,-3.1133647,-0.021506058,-0.41372213,speech
data/processed\speech\english\LibriSpeech\train-clean-100\6385\34669\6385-34669-0020.wav,-185.17163,75.673325,7.949373,21.096174,-10.318607,-9.582142,-13.73425,7.80482,-2.6177661,-8.836965,-3.3956053,-6.0262194,5.6667814,speech
data/processed\speech\english\LibriSpeech\train-clean-100\8770\295465\8770-295465-0018.wav,-213.69783,91.80258,4.578184,9.869892,4.9920034,6.4662557,-3.2285557,-18.38619,-15.715623,-8.803167,-8.188463,-10.956963,-9.047894,speech
data/processed\speech\english\LibriSpeech\train-clean-100\7517\100442\7517-100442-0006.wav,-264.38184,78.427284,7.0624175,16.33727,1.3383839,1.6082815,4.055533,-4.1071606,1.3491383,-4.4341784,0.41035023,-2.822666,3.3324332,speech
data/processed\speech\english\LibriSpeech\train-clean-100\8095\274348\8095-274348-0012.wav,-191.0944,82.80535,43.63494,15.527258,-10.334017,0.43033925,-20.816488,-9.150953,-5.0297756,-0.2206359,-1.2728348,1.3810067,-4.480566,speech
data/processed/nonspeech/musan/speech/librivox/speech-librivox-0081.wav,-289.29407,44.050354,5.3609896,14.881705,-2.425246,5.854438,-9.124758,13.255654,-6.3595686,2.3995008,-3.2796211,-2.825534,-0.026261723,non_speech
data/processed\speech\english\LibriSpeech\train-clean-100\1363\139304\1363-139304-0036.wav,-251.59506,69.01179,-19.273064,17.91752,-16.786846,-17.534822,-25.193409,-3.176882,-12.337243,-8.2698,-6.2321754,-6.434106,-3.3255827,speech
data/processed\speech\english\LibriSpeech\train-clean-100\2843\152918\2843-152918-0031.wav,-250.61292,101.88722,-4.1075296,36.884678,-3.4478638,-1.2692082,-8.217129,-22.63679,4.3748045,-7.8635,-1.6183019,-0.2372283,-6.279434,speech
data/processed\speech\english\LibriSpeech\train-clean-100\8975\270782\8975-270782-0106.wav,-200.36841,37.989082,-6.372793,24.621626,-9.316952,9.584867,-7.1140366,-0.9021663,-1.0257276,0.94803196,-0.6494171,-0.20964006,6.5168276,speech
data/processed\speech\english\LibriSpeech\train-clean-100\3242\67168\3242-67168-0028.wav,-199.5552,114.625496,-11.638637,33.219597,2.9617398,-2.322688,-1.6141969,-23.377617,-3.5024097,-11.755582,3.501946,-3.1822832,-5.5329127,speech
data/processed\speech\english\LibriSpeech\dev-clean\7850\286674\7850-286674-0005.wav,-252.25522,109.79123,13.0153885,28.364449,-14.068535,-11.023062,-7.364796,-13.042953,2.2204,-16.315182,-5.7225313,-0.754254,8.121561,speech
data/processed\speech\english\LibriSpeech\train-clean-100\1263\139804\1263-139804-0014.wav,-171.3217,73.61513,1.9284382,33.216232,-5.222439,0.40646106,-4.337456,5.953665,4.4805374,-4.4265184,1.9808574,-1.3751514,3.6846752,speech
data/processed\speech\english\LibriSpeech\dev-clean\8297\275156\8297-275156-0007.wav,-197.97334,75.27854,0.3732334,25.521004,-4.2542644,2.117742,-18.895075,-8.811796,-5.323244,-3.2764459,-9.901667,-5.6022935,-8.809305,speech
data/processed\speech\english\LibriSpeech\dev-clean\7850\281318\7850-281318-0005.wav,-203.80109,85.34823,8.952088,31.185244,8.860356,0.81136185,-22.887003,-12.8911085,-6.6126227,-20.252012,-4.6403165,-3.8564951,3.435771,speech
data/processed\speech\english\LibriSpeech\train-clean-100\7635\105409\7635-105409-0041.wav,-154.84715,79.97304,4.4262557,10.196071,-4.135051,15.88781,-20.032368,15.559783,-3.016336,-9.46248,-0.50714916,0.098459646,7.935343,speech
data/processed/nonspeech/musan/noise/free-sound/noise-free-sound-0113.wav,-61.458023,82.34847,-22.510132,10.891891,-14.64254,3.7650347,-12.796208,-6.2508373,-14.535519,-12.749573,-8.49628,-1.7896098,-15.332992,non_speech
data/processed\speech\english\LibriSpeech\train-clean-100\7447\91186\7447-91186-0008.wav,-218.92015,143.44713,17.672731,41.352764,14.1479435,3.3876905,-9.915005,-8.2051115,-3.9259608,-8.966972,-5.0492697,-2.0261667,-6.881323,speech
data/processed\speech\english\LibriSpeech\train-clean-100\730\358\730-358-0052.wav,-228.00484,94.960846,14.169076,26.487589,-0.7409512,11.989153,-10.479857,-3.287087,1.7590177,-7.1191707,-3.3130317,-2.7815144,1.0818332,speech
data/processed\speech\english\LibriSpeech\train-clean-100\8312\279790\8312-279790-0035.wav,-273.7571,121.41139,16.527884,16.77048,-19.04686,-25.35826,-0.8430809,5.889176,-5.0015545,-1.1467032,-12.588813,-1.6792334,-1.7579409,speech
data/processed\speech\english\LibriSpeech\train-clean-100\8108\280359\8108-280359-0026.wav,-181.30287,66.14574,-10.233934,43.59761,-13.364787,-8.44221,6.5163884,-13.479233,-10.18191,-6.708638,-11.883722,-4.588376,-4.2585297,speech
data/processed\speech\english\LibriSpeech\train-clean-100\196\122150\196-122150-0034.wav,-227.88391,70.42102,-4.3485384,29.212843,-8.869768,1.8759714,-19.21461,-1.136208,-10.167154,-10.838546,-7.3043118,-6.025649,-9.474785,speech
data/processed\speech\english\LibriSpeech\train-clean-100\374\180298\374-180298-0029.wav,-227.72774,106.65916,-22.262583,14.901144,-4.0621967,-9.909467,-15.316296,-8.770532,-11.9415045,-0.9203958,-10.765219,0.43401235,-0.83879155,speech
data/processed\speech\english\LibriSpeech\train-clean-100\298\126791\298-126791-0031.wav,-182.16724,54.824257,-21.837145,28.814157,-2.4504325,-3.8378348,-13.868043,-11.63751,4.197247,-4.5290875,-1.409327,-6.862579,0.4669001,speech
data/processed\speech\english\LibriSpeech\dev-clean\8297\275154\8297-275154-0007.wav,-195.64638,94.03749,2.0949795,25.115814,6.017392,2.4080293,-17.940744,-10.614634,-10.343085,-9.712389,-12.673427,-4.8319745,-10.843219,speech
data/processed\speech\english\LibriSpeech\train-clean-100\1334\135589\1334-135589-0020.wav,-230.81624,76.699165,-1.4860756,38.179363,0.6129177,0.98555213,3.583634,-9.142703,-0.100687586,6.0780015,0.23673728,-0.07586943,7.2480555,speech
data/processed\speech\english\LibriSpeech\train-clean-100\7226\86965\7226-86965-0007.wav,-250.35997,93.14869,-2.4710946,20.803343,-3.9178765,0.053973045,2.4409366,-15.674808,-7.817423,-18.617918,-12.143613,-3.1553826,-7.95939,speech
data/processed\speech\english\LibriSpeech\train-clean-100\6531\61334\6531-61334-0094.wav,-256.64105,110.05208,-12.847454,21.921879,-3.1977293,-1.3101285,-0.8261649,-13.543294,6.5236406,-1.8673975,-0.9770562,-2.6231866,4.627555,speech
data/processed\speech\english\LibriSpeech\train-clean-100\4297\13009\4297-13009-0033.wav,-222.94441,45.901672,-13.791004,32.68175,-6.417653,-3.199375,-7.3622117,2.7556498,-0.34426275,-2.9780881,-6.93015,2.0428271,-0.99331486,speech
data/processed\speech\english\LibriSpeech\train-clean-100\6000\55211\6000-55211-0033.wav,-240.07018,87.95156,14.314289,16.592747,0.41283414,-9.700629,-9.581855,5.4469256,-3.5802197,-1.3501964,1.7306597,-1.8283486,1.5372746,speech
data/processed\speech\english\LibriSpeech\train-clean-100\40\222\40-222-0021.wav,-219.60149,93.700745,-25.886982,23.0588,-5.9684477,-6.83071,-7.8025923,-2.147917,-21.446436,-11.549761,-5.369033,0.5060655,-3.550156,speech
data/processed\speech\english\LibriSpeech\train-clean-100\1737\142397\1737-142397-0025.wav,-192.81572,29.124664,5.064397,21.614704,-11.887017,16.2563,-13.145014,6.7757525,1.4006901,-5.204865,-0.24971284,-2.149076,2.0744178,speech
data/processed\speech\english\LibriSpeech\train-clean-100\6181\216552\6181-216552-0092.wav,-283.94504,114.31592,11.916095,17.32655,3.3901873,0.8850625,-5.8050666,-13.74935,-1.8090734,1.9484104,-5.6996236,5.0191183,-5.536933,speech
data/processed\speech\english\LibriSpeech\train-clean-100\1183\128659\1183-128659-0002.wav,-187.68762,27.69252,-2.5943274,15.045089,-15.484767,-4.981446,-12.013158,4.002445,-1.1374708,-0.013843335,0.6776692,-1.840026,5.5906963,speech
data/processed\speech\english\LibriSpeech\train-clean-100\4397\15668\4397-15668-0027.wav,-237.75099,104.29623,2.0679388,34.27739,-2.7048872,6.9487143,-2.5995824,-12.645102,4.164605,-2.6950617,-5.5872936,-1.8727689,-6.904593,speech
data/processed\speech\english\LibriSpeech\train-clean-100\7859\102519\7859-102519-0011.wav,-218.78189,84.6864,6.385043,31.479166,15.202062,-16.39711,-14.956726,-19.127851,-10.909124,-7.559378,-16.998087,-0.3820547,4.0140557,speech
data/processed/nonspeech/musan/noise/free-sound/noise-free-sound-0832.wav,-496.3969,59.379272,26.123625,25.864006,13.576302,14.301729,7.3095274,7.771544,3.105463,8.712701,2.4971604,3.8049438,2.2142243,non_speech
data/processed\speech\english\LibriSpeech\train-clean-100\311\124404\311-124404-0055.wav,-253.92784,70.30534,18.084,45.75634,-7.1314416,8.447509,1.5885928,3.238028,3.4368474,3.2218113,0.25354803,2.920025,3.7625976,speech
data/processed\speech\english\LibriSpeech\train-clean-100\1363\139304\1363-139304-0004.wav,-296.88638,72.022385,-15.418276,7.399131,-13.175596,-14.7580185,-22.93258,-4.816645,-11.012164,-6.0762305,-7.7630935,-5.31746,-2.32215,speech
data/processed\speech\english\LibriSpeech\train-clean-100\1743\142912\1743-142912-0018.wav,-193.96614,107.31387,-8.0881,31.37331,-19.047113,-9.019763,-5.014011,-7.755849,3.7740223,-11.0526905,15.101691,-4.268355,-7.2992544,speech
data/processed/nonspeech/musan/noise/free-sound/noise-free-sound-0756.wav,-269.98035,56.01861,6.9195213,5.519766,-7.041683,7.8140545,15.1956005,9.338552,-13.467598,14.420218,3.408604,-7.634302,4.2309227,non_speech
data/processed\speech\english\LibriSpeech\train-clean-100\6019\3185\6019-3185-0069.wav,-282.74808,103.3768,-13.701523,39.219692,-0.35807392,-21.13484,-2.937824,-13.368395,-12.761721,-6.3161397,-11.852175,-5.889174,0.89965385,speech
data/processed\speech\english\LibriSpeech\train-clean-100\7302\86815\7302-86815-0077.wav,-243.93266,62.310596,25.359722,15.786176,8.5529,-3.6103883,7.815812,-5.083543,-1.4896842,-0.78172725,0.37846103,1.5882112,-0.6161901,speech
data/processed\speech\english\LibriSpeech\dev-clean\3853\163249\3853-163249-0044.wav,-180.09572,95.23112,-16.052105,17.252752,-8.033925,-16.782526,-30.534918,-7.7753234,4.2351713,-9.359799,1.5005734,2.8646085,-3.675566,speech
data/processed\speech\english\LibriSpeech\train-clean-100\8063\274112\8063-274112-0037.wav,-234.67523,101.94822,18.877237,27.29262,10.645064,15.908756,-16.043842,5.4871273,-2.66676,-5.5728664,6.035581,1.8136895,2.8814118,speech
data/processed\speech\english\LibriSpeech\train-clean-100\3723\171115\3723-171115-0004.wav,-209.41028,92.63647,-1.3623849,29.916967,-4.5307217,-6.6805654,3.5345583,-14.698337,6.107771,-0.6968991,-5.630651,-2.783952,-2.5158665,speech
data/processed\speech\english\LibriSpeech\train-clean-100\125\121342\125-121342-0007.wav,-196.71104,35.024445,3.9505408,20.00908,-9.82572,5.699578,-15.533554,9.5817375,5.009587,1.9506679,-7.259255,-0.099002205,-2.781432,speech
data/processed\speech\english\LibriSpeech\train-clean-100\78\368\78-368-0008.wav,-271.35532,88.88357,6.979495,26.703367,13.668043,4.239798,-3.986762,-2.2266662,-0.6624428,3.492229,-3.6690664,1.1570839,-0.6096273,speech
data/processed\speech\english\LibriSpeech\train-clean-100\1034\121119\1034-121119-0083.wav,-251.45586,122.42924,-20.24784,25.028894,-1.1635995,-1.7284046,-3.0421152,0.5149884,2.974481,2.4351797,-1.3933794,5.0766816,1.6086305,speech
data/processed\speech\english\LibriSpeech\train-clean-100\5867\48852\5867-48852-0100.wav,-286.2944,87.75135,3.5803523,21.29057,-3.5247378,6.356399,-8.280406,3.009205,-5.551643,-3.8422894,-5.4236717,-1.3925056,2.8294547,speech
data/processed\speech\english\LibriSpeech\train-clean-100\1502\122615\1502-122615-0009.wav,-200.61517,99.6272,14.632874,30.3438,2.8495114,8.070129,0.7923681,2.608587,0.6901233,1.680451,-4.767874,-2.3440523,1.184851,speech
data/processed\speech\english\LibriSpeech\train-clean-100\460\172359\460-172359-0011.wav,-210.68237,99.64795,-2.1310763,36.334446,-4.308462,-19.753107,-25.205824,-9.775282,-10.732863,-6.1993957,-6.1879063,-6.6021147,0.6809416,speech
data/processed\speech\english\LibriSpeech\train-clean-100\4406\16882\4406-16882-0031.wav,-231.77129,72.19486,-7.5261946,21.563793,-14.078912,-6.727835,-11.740024,-19.100462,-5.674113,-4.8496003,-4.993707,-5.85237,-1.5508468,speech
data/processed\speech\english\LibriSpeech\train-clean-100\5192\19397\5192-19397-0008.wav,-226.32768,110.519745,10.991858,32.048656,3.6836388,3.0515885,-8.998208,1.215295,2.5848114,1.7193515,6.498242,2.4267874,1.219791,speech
data/processed\speech\english\LibriSpeech\train-clean-100\1578\140049\1578-140049-0019.wav,-227.5759,88.386116,-18.357054,30.787615,-28.555672,11.911659,-23.414043,4.0790777,-4.814615,-6.1451564,-8.972421,-1.7692189,-2.5004263,speech
data/processed\speech\english\LibriSpeech\train-clean-100\8797\294123\8797-294123-0042.wav,-230.74849,90.03977,0.0068126875,32.608574,-3.3753204,8.826238,-4.950183,-12.436938,-1.9958161,-3.3689184,-1.4957496,-1.9848762,-1.7970775,speech
data/processed\speech\english\LibriSpeech\train-clean-100\458\126290\458-126290-0002.wav,-134.1218,66.345924,33.18336,36.601303,-5.8402615,13.847797,-7.1019106,-6.6156664,-6.9094768,-9.03985,-0.6459749,-4.1565785,-2.3951046,speech
data/processed\speech\english\LibriSpeech\train-clean-100\1088\134318\1088-134318-0009.wav,-243.08453,103.47653,-15.200073,12.012826,-20.326347,-9.597938,-21.319017,-13.915924,-4.2479925,-6.316475,-1.8809383,1.184135,-1.9881481,speech
data/processed\speech\english\LibriSpeech\train-clean-100\118\121721\118-121721-0024.wav,-214.72081,90.71501,-12.0205765,24.537832,-6.9721837,-0.080222204,-9.735727,0.11468592,-3.7334616,1.0669755,1.6888815,1.8506037,4.031993,speech
data/processed\speech\english\LibriSpeech\dev-clean\251\136532\251-136532-0003.wav,-201.1814,88.36428,-8.529335,31.718126,-17.09272,2.389799,-3.8943045,-14.71675,-0.49987894,-6.138431,-14.935887,1.6218925,-9.287636,speech
data/processed\speech\english\LibriSpeech\train-clean-100\4340\15220\4340-15220-0079.wav,-249.97452,83.78928,-1.150512,28.843155,-11.486602,-5.027597,-3.8160923,-1.1482431,0.23922974,-3.7182214,1.9983069,-3.5847425,3.9158533,speech
data/processed\speech\english\LibriSpeech\train-clean-100\7278\246956\7278-246956-0015.wav,-190.51637,70.909775,21.10073,8.828057,-23.848028,-13.520929,-8.075933,-8.7687235,-6.5512424,-0.47646478,-12.0564785,-8.346483,-2.8965352,speech
data/processed\speech\english\LibriSpeech\train-clean-100\831\130739\831-130739-0060.wav,-298.11942,117.59883,7.72309,35.100086,12.892016,-2.9439914,-10.640246,-6.6077065,-13.781403,-8.602565,-5.9090557,-9.741924,-5.5187745,speech
data/processed\speech\english\LibriSpeech\train-clean-100\2952\410\2952-410-0037.wav,-288.8856,83.754654,-21.229261,21.692532,-0.39766368,-8.503721,-13.427414,-2.514088,3.3014827,8.304456,3.9374099,1.8628453,2.393199,speech
data/processed\speech\english\LibriSpeech\train-clean-100\8838\298546\8838-298546-0045.wav,-248.07227,116.33077,-21.806686,-0.199813,-15.245496,-0.09568181,-16.354424,-25.79753,-16.496363,-0.7873005,-19.238222,-13.874351,-0.5715417,speech
data/processed\speech\english\LibriSpeech\train-clean-100\254\127705\254-127705-0005.wav,-145.79195,62.08157,11.927183,40.584755,4.140992,7.7449584,9.271165,-13.759913,7.7122073,2.134655,-1.1301669,3.6004357,-3.354477,speech
data/processed/nonspeech/musan/noise/free-sound/noise-free-sound-0062.wav,-61.496807,81.42593,12.392124,2.9124348,-23.24666,2.1212983,8.05147,2.2334218,-24.73066,8.77112,5.4668455,-13.9278145,-4.4173403,non_speech
data/processed\speech\english\LibriSpeech\train-clean-100\1898\145715\1898-145715-0034.wav,-159.03352,38.513977,-3.421945,31.376204,-7.04164,-0.6550298,2.687453,5.936979,7.039456,-2.5680988,-2.1525066,4.569813,-0.09044519,speech
data/processed\speech\english\LibriSpeech\train-clean-100\5163\18515\5163-18515-0028.wav,-297.74097,75.9549,-35.948082,8.574043,-10.496642,-17.700718,-27.19892,-17.39756,0.7629098,-3.9263794,-10.453762,0.2698577,-5.1300535,speech
data/processed\speech\english\LibriSpeech\train-clean-100\8324\286681\8324-286681-0003.wav,-273.35648,76.38739,-10.533017,14.273939,3.8026874,-6.195798,-22.264856,-2.4778285,3.1307564,-4.4951825,5.0813985,-8.210461,-7.890988,speech
data/processed\speech\english\LibriSpeech\train-clean-100\3235\28433\3235-28433-0022.wav,-220.41061,73.19343,-6.3088684,3.8641214,-7.5374985,-13.710446,-17.936823,-20.326893,-13.790467,-12.815922,-17.271673,-10.420741,-0.90045655,speech
data/processed\speech\english\LibriSpeech\train-clean-100\125\121124\125-121124-0024.wav,-201.60786,37.4272,-4.258241,32.591892,-16.14871,5.455747,-7.2626176,1.9886228,5.6489873,-2.976529,-2.238773,-1.5419673,2.1474445,speech
data/processed\speech\english\LibriSpeech\train-clean-100\4018\107338\4018-107338-0016.wav,-230.40747,90.89526,17.665848,47.31571,4.938632,-2.4912157,-4.041349,-10.8157625,-1.1250052,-11.05547,-6.1460824,-8.973455,-2.2685802,speech
data/processed\speech\english\LibriSpeech\train-clean-100\4406\16882\4406-16882-0007.wav,-232.58647,68.72913,4.152895,6.2063527,-24.441416,-2.6850984,-13.446581,-17.496563,1.2228919,-7.3876047,-4.976399,-4.555104,-5.220659,speech
data/processed\speech\english\LibriSpeech\train-clean-100\6367\65536\6367-65536-0049.wav,-229.088,81.47197,15.268364,28.094828,7.3476286,-1.3363743,3.0657375,-5.22507,-8.500906,3.0909889,-7.039291,-3.3557363,-2.7032876,speech
data/processed\speech\english\LibriSpeech\train-clean-100\4640\19187\4640-19187-0019.wav,-232.60649,68.29027,-4.470972,26.552233,-6.4799013,-12.666365,-21.090092,-16.014051,-6.8099246,-1.3313961,0.7687661,-0.57971245,1.5401508,speech
data/processed\speech\english\LibriSpeech\train-clean-100\6437\66172\6437-66172-0024.wav,-287.3583,97.64795,31.21522,16.777359,12.899915,-0.07522915,-12.926915,-9.318666,-3.4076989,11.234646,-5.985533,3.4738805,0.9975466,speech
data/processed\speech\english\LibriSpeech\train-clean-100\19\227\19-227-0053.wav,-125.21569,86.97094,-18.841366,14.428327,-14.258185,-22.07316,-24.577072,-11.1859455,-0.13410443,1.3324229,0.34213424,-0.9651147,-4.9011226,speech
data/processed\speech\english\LibriSpeech\train-clean-100\5789\57158\5789-57158-0029.wav,-254.24207,92.78136,12.032895,23.398653,-3.118671,-12.959339,-12.732278,2.7324212,5.3879867,-0.6100057,-1.1223264,-8.139335,-3.9891546,speech
data/processed\speech\english\LibriSpeech\train-clean-100\7148\82991\7148-82991-0009.wav,-216.7897,63.19296,-16.371479,25.611044,3.8289301,-1.0405172,1.365024,0.968073,6.9144626,7.0447416,-2.3676534,4.688971,1.4671986,speech
data/processed\speech\english\LibriSpeech\train-clean-100\103\1240\103-1240-0047.wav,-212.41685,39.401714,-14.144855,32.40436,-21.160564,-11.179683,-15.572671,9.527679,-3.682536,2.2225096,4.8393407,-0.36408356,7.2765827,speech
data/processed/nonspeech/musan/noise/free-sound/noise-free-sound-0003.wav,-85.601974,126.63396,-110.97025,74.04704,-43.344917,21.260157,-34.79288,-1.0727636,-11.524322,-21.665173,0.9463951,-28.611572,7.0404263,non_speech
data/processed\speech\english\LibriSpeech\train-clean-100\831\130739\831-130739-0001.wav,-261.89365,130.69612,13.138754,33.743954,5.912896,-2.7577035,-11.819547,-6.0152583,-17.389322,-9.473928,-2.3287847,-10.644967,-7.2728276,speech
data/processed\speech\english\LibriSpeech\train-clean-100\7800\283478\7800-283478-0006.wav,-263.64713,83.85855,-5.3980393,15.233696,-22.380508,-34.026623,-24.672155,-10.394143,-18.430656,-15.737133,-14.983838,-15.008166,1.5744313,speech
data/processed\speech\english\LibriSpeech\train-clean-100\4214\7146\4214-7146-0038.wav,-277.86765,126.4685,-30.373632,-5.66186,-6.071329,2.5012908,-14.248976,-21.868296,-6.2576327,-3.981745,-8.609563,-4.385372,-0.06074573,speech
data/processed\speech\english\LibriSpeech\train-clean-100\7113\86041\7113-86041-0082.wav,-244.40715,95.408745,4.101225,28.584753,5.0523553,4.194667,4.041539,-14.321203,-2.7951148,-6.7853103,0.50936884,2.6331222,0.74394584,speech
data/processed\speech\english\LibriSpeech\train-clean-100\5163\39921\5163-39921-0006.wav,-259.72437,75.45346,-37.70822,13.428507,-10.391374,-9.062193,-21.959118,-19.768068,-5.788742,-5.749069,-8.025759,-3.5711362,0.54156774,speech
data/processed\speech\english\LibriSpeech\train-clean-100\6437\66172\6437-66172-0000.wav,-251.51462,120.34235,32.01624,11.827236,15.218918,0.3940721,-12.12876,-11.085307,-4.20342,7.7930207,-6.084759,4.527779,-2.2433808,speech
data/processed\speech\english\LibriSpeech\dev-clean\2086\149214\2086-149214-0004.wav,-264.8789,114.34706,-5.5189857,58.50127,-11.109087,5.887947,-1.7437615,-5.936358,2.5604622,-0.65828884,-3.4123027,0.9049648,-4.475553,speech
data/processed\speech\english\LibriSpeech\train-clean-100\5703\47198\5703-47198-0051.wav,-260.5258,120.39057,6.9897003,40.682285,24.111347,16.819246,9.369325,-23.234716,-14.851124,-1.4203309,-11.745564,0.66293436,1.650688,speech
data/processed\speech\english\LibriSpeech\train-clean-100\6563\285357\6563-285357-0029.wav,-189.43472,81.95367,-13.345757,36.75781,13.583791,-10.073269,-10.251556,-1.7317473,-18.593967,6.817441,-5.6906137,-11.026154,1.864473,speech
data/processed\speech\english\LibriSpeech\train-clean-100\125\121124\125-121124-0006.wav,-222.74599,57.214584,-13.295909,26.97485,-12.866976,10.778465,-9.054904,2.1262245,8.401468,-2.3181274,-3.2062585,-2.841224,2.5206327,speech
data/processed\speech\english\LibriSpeech\train-clean-100\5750\100289\5750-100289-0035.wav,-255.21956,101.56623,2.7933888,36.8531,3.086333,-0.12719432,-1.9136684,-11.794223,-3.8806548,-1.2947425,-4.935066,-0.2680611,-5.125362,speech
data/processed\speech\english\LibriSpeech\train-clean-100\27\124992\27-124992-0012.wav,-114.29198,58.454372,-3.659299,35.81788,-18.988142,13.694284,-7.1342254,-8.3082,1.6684765,8.693522,-2.1531246,2.2240195,2.885771,speech
data/processed\speech\english\LibriSpeech\train-clean-100\587\54108\587-54108-0001.wav,-220.52121,23.8689,21.302109,29.162151,-16.894495,-3.7526777,0.7016739,2.272826,5.714261,2.2213957,0.2327265,4.9347496,6.0756955,speech
data/processed\speech\english\LibriSpeech\train-clean-100\7059\77897\7059-77897-0020.wav,-272.7154,68.172325,-19.75203,29.552412,-21.442568,3.0277374,0.969062,-5.5026894,14.4697485,-10.347191,6.2234397,3.521474,5.8110375,speech
data/processed\speech\english\LibriSpeech\train-clean-100\5750\100289\5750-100289-0060.wav,-235.00456,89.88355,5.9181385,38.0412,7.6473317,3.8116126,-1.6008506,-12.619096,-3.61923,2.7485418,-8.803624,-1.3158873,-4.527267,speech
data/processed\speech\english\LibriSpeech\train-clean-100\6818\76332\6818-76332-0039.wav,-306.68134,84.456665,10.051989,23.895016,-6.917814,-0.61988205,0.15996374,-4.972757,-2.925759,-7.1030464,-5.206047,-3.2113845,-2.439017,speech
data/processed\speech\english\LibriSpeech\train-clean-100\1723\141149\1723-141149-0055.wav,-193.10815,69.738655,1.4458063,28.045467,2.7883565,8.386236,-8.03298,5.3344584,0.09655389,12.590707,4.322427,4.367214,3.9211066,speech
data/processed\speech\english\LibriSpeech\train-clean-100\1898\145702\1898-145702-0007.wav,-215.71944,35.80228,4.0901146,24.689775,-15.042899,5.986958,-3.4080238,7.1942673,4.794335,-5.1118784,-1.7100035,-1.9995178,-0.27938718,speech
data/processed\speech\english\LibriSpeech\train-clean-100\8468\294887\8468-294887-0021.wav,-269.79422,83.345314,0.5700173,32.09811,13.317638,-8.46344,-11.54032,-4.3829994,-10.913205,-7.0591087,-12.656574,-4.184222,-7.009043,speech
data/processed\speech\english\LibriSpeech\train-clean-100\4406\16883\4406-16883-0028.wav,-234.53633,64.744095,-8.076326,24.356445,-12.796494,-17.428753,-18.400793,-11.6215315,0.45901313,-7.8128457,-1.7814552,-3.431792,-0.9273524,speech
